0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.5714285714285714,0.0,1.1428571428571428,0.0,25.142857142857142,6.714285714285714,0.7142857142857143,0.1428571428571428,0.0,3.857142857142857,4.142857142857143,0.5714285714285714,0.0,3.857142857142857,1.8571428571428568,2.0,0.5714285714285714,1.4285714285714286,2.7142857142857144,0.1428571428571428,1.7142857142857142,21.0,0.4285714285714285,1.2857142857142858,0.1428571428571428,0.1428571428571428,0.0,1.4285714285714286,1.2857142857142858,0.5714285714285714,3.857142857142857,0.7142857142857143,39.285714285714285,2.2857142857142856,0.1428571428571428,0.7142857142857143,0.4285714285714285,3.0,3.142857142857143,1.2142857142857142,1.7142857142857142,1.7857142857142858,2.4285714285714284,3.4285714285714284,0.4285714285714285,0.2857142857142857,1.7142857142857142,53.142857142857146,0.0,1.1428571428571428,0.1428571428571428
1.1428571428571428,0.1428571428571428,1.0,1.2857142857142858,30.142857142857142,10.0,1.5714285714285714,0.5714285714285714,0.0,6.714285714285714,5.571428571428571,0.5714285714285714,0.1428571428571428,5.857142857142857,1.7142857142857142,2.4285714285714284,0.8571428571428571,1.8571428571428568,4.142857142857143,0.4285714285714285,2.142857142857143,27.714285714285715,3.4285714285714284,1.8571428571428568,0.8571428571428571,0.7142857142857143,0.1428571428571428,1.8571428571428568,2.2857142857142856,0.5714285714285714,6.714285714285714,1.4285714285714286,50.71428571428572,2.857142857142857,0.1428571428571428,1.7142857142857142,0.4285714285714285,3.857142857142857,5.571428571428571,2.5,1.8571428571428568,1.9285714285714288,3.571428571428572,5.714285714285714,1.2857142857142858,0.2857142857142857,3.857142857142857,70.0,0.0,2.7142857142857144,0.1428571428571428
2.142857142857143,0.1428571428571428,1.1428571428571428,1.7142857142857142,34.42857142857143,13.571428571428571,3.2857142857142856,0.8571428571428571,0.0,9.857142857142858,9.714285714285714,0.7142857142857143,0.2857142857142857,8.285714285714286,2.142857142857143,2.4285714285714284,1.1428571428571428,2.142857142857143,11.0,0.4285714285714285,3.4285714285714284,31.857142857142858,5.142857142857143,2.857142857142857,0.8571428571428571,0.8571428571428571,0.7142857142857143,2.4285714285714284,2.571428571428572,0.7142857142857143,9.285714285714286,1.8571428571428568,68.71428571428571,4.285714285714286,0.1428571428571428,3.7142857142857135,0.4285714285714285,4.285714285714286,6.428571428571429,3.5,3.142857142857143,1.9285714285714288,4.428571428571429,7.428571428571429,1.2857142857142858,0.7142857142857143,5.285714285714286,77.14285714285714,0.0,3.857142857142857,0.2857142857142857
4.0,0.1428571428571428,1.1428571428571428,1.9285714285714288,37.285714285714285,18.285714285714285,3.4285714285714284,0.8571428571428571,0.0,12.857142857142858,13.428571428571429,1.0,0.5714285714285714,8.428571428571429,2.571428571428572,2.571428571428572,1.0,2.4285714285714284,12.428571428571429,1.5,5.071428571428571,38.85714285714285,6.428571428571429,2.857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,2.7857142857142856,2.2857142857142856,0.4285714285714285,9.571428571428571,1.8571428571428568,75.42857142857143,4.428571428571429,0.1428571428571428,4.285714285714286,0.4285714285714285,3.142857142857143,5.857142857142857,3.5,3.142857142857143,1.9285714285714288,4.142857142857143,7.571428571428571,2.4285714285714284,0.5714285714285714,5.0,92.14285714285714,0.0,4.0,0.2857142857142857
5.142857142857143,0.1428571428571428,2.0,1.9285714285714288,56.71428571428572,21.285714285714285,5.857142857142857,1.1428571428571428,3.142857142857143,12.571428571428571,15.857142857142858,1.2857142857142858,0.5714285714285714,10.857142857142858,3.142857142857143,2.857142857142857,1.4285714285714286,2.4285714285714284,16.428571428571427,3.642857142857143,7.642857142857143,59.42857142857143,10.857142857142858,7.285714285714286,1.7142857142857142,1.5714285714285714,0.8571428571428571,2.642857142857143,5.857142857142857,1.8571428571428568,24.428571428571427,3.0,117.57142857142856,4.571428571428571,0.1428571428571428,7.142857142857143,1.2857142857142858,3.571428571428572,10.285714285714286,3.642857142857143,4.571428571428571,2.2142857142857144,7.0,10.285714285714286,3.857142857142857,1.5714285714285714,6.714285714285714,117.28571428571428,0.0,6.857142857142857,0.2857142857142857
7.285714285714286,0.5714285714285714,2.0,1.9285714285714288,65.57142857142857,23.714285714285715,9.571428571428571,2.2857142857142856,3.142857142857143,25.0,18.428571428571427,1.2857142857142858,1.1428571428571428,21.285714285714285,3.4285714285714284,2.142857142857143,2.4285714285714284,3.0,28.0,4.928571428571429,9.785714285714286,92.85714285714286,12.857142857142858,8.142857142857142,3.0,2.857142857142857,1.1428571428571428,3.357142857142857,7.285714285714286,3.142857142857143,33.57142857142857,3.2857142857142856,179.28571428571428,7.857142857142857,0.4285714285714285,9.142857142857142,2.142857142857143,7.428571428571429,14.285714285714286,3.928571428571429,6.428571428571429,2.357142857142857,10.142857142857142,13.571428571428571,5.285714285714286,1.5714285714285714,8.428571428571429,136.0,0.0,10.0,1.5714285714285714
8.285714285714286,1.2857142857142858,2.571428571428572,2.071428571428572,87.14285714285714,26.0,13.285714285714286,2.571428571428572,4.428571428571429,40.285714285714285,24.857142857142858,1.8571428571428568,1.2857142857142858,35.285714285714285,3.857142857142857,3.571428571428572,3.0,2.857142857142857,36.0,6.214285714285714,13.214285714285714,126.71428571428572,22.428571428571427,10.285714285714286,4.857142857142857,4.714285714285714,1.4285714285714286,3.2142857142857144,6.857142857142857,4.571428571428571,53.42857142857143,3.571428571428572,327.2857142857143,13.571428571428571,0.8571428571428571,12.142857142857142,2.142857142857143,8.0,19.857142857142858,5.071428571428571,7.857142857142857,1.2142857142857142,13.0,25.142857142857142,6.285714285714286,1.7142857142857142,10.0,129.14285714285714,0.1428571428571428,15.285714285714286,2.2857142857142856
12.0,1.7142857142857142,5.142857142857143,10.357142857142858,108.14285714285714,32.714285714285715,22.0,4.142857142857143,5.714285714285714,57.42857142857143,36.57142857142857,3.2857142857142856,3.2857142857142856,55.71428571428572,6.714285714285714,4.285714285714286,4.428571428571429,5.714285714285714,53.285714285714285,8.5,15.928571428571429,162.28571428571428,44.42857142857143,11.428571428571429,7.0,8.0,1.5714285714285714,3.2142857142857144,12.142857142857142,5.142857142857143,101.71428571428572,4.285714285714286,560.7142857142857,19.285714285714285,2.571428571428572,16.285714285714285,5.857142857142857,9.142857142857142,26.285714285714285,5.857142857142857,10.428571428571429,1.0,19.428571428571427,39.85714285714285,8.428571428571429,2.857142857142857,13.0,156.57142857142858,0.2857142857142857,21.571428571428573,2.4285714285714284
15.285714285714286,2.0,8.428571428571429,14.5,137.85714285714286,40.85714285714285,26.142857142857142,5.0,10.142857142857142,73.42857142857143,63.285714285714285,4.857142857142857,5.0,77.0,10.428571428571429,4.0,6.0,7.142857142857143,72.57142857142857,8.785714285714286,21.071428571428573,208.8571428571429,63.85714285714285,14.142857142857142,10.571428571428571,13.857142857142858,2.7142857142857144,3.7857142857142856,20.428571428571427,6.714285714285714,120.14285714285714,4.571428571428571,1040.142857142857,26.571428571428573,3.571428571428572,23.0,6.571428571428571,12.0,38.57142857142857,6.0,16.857142857142858,0.8571428571428571,28.142857142857142,55.0,12.285714285714286,3.857142857142857,13.714285714285714,160.0,1.1428571428571428,28.571428571428573,2.857142857142857
19.142857142857142,2.142857142857143,13.142857142857142,17.214285714285715,151.57142857142858,53.142857142857146,24.428571428571427,5.571428571428571,14.0,98.14285714285714,68.85714285714286,4.571428571428571,5.714285714285714,98.42857142857144,16.0,7.428571428571429,7.0,10.142857142857142,98.0,10.785714285714286,26.071428571428573,244.42857142857144,84.14285714285714,16.142857142857142,19.142857142857142,15.857142857142858,3.142857142857143,3.357142857142857,20.142857142857142,7.714285714285714,179.71428571428572,6.0,1407.571428571429,36.42857142857143,3.857142857142857,31.571428571428573,7.0,14.428571428571429,50.285714285714285,6.571428571428571,22.142857142857142,0.8571428571428571,38.85714285714285,74.57142857142857,15.428571428571429,6.285714285714286,17.142857142857142,187.8571428571429,1.7142857142857142,36.42857142857143,3.0
21.714285714285715,3.571428571428572,20.0,23.142857142857142,189.0,65.57142857142857,43.285714285714285,7.142857142857143,14.571428571428571,129.14285714285714,74.57142857142857,6.714285714285714,5.428571428571429,140.42857142857142,26.285714285714285,10.285714285714286,8.142857142857142,12.142857142857142,107.14285714285714,12.428571428571429,31.428571428571427,275.57142857142856,155.14285714285714,20.857142857142858,28.714285714285715,22.428571428571427,4.0,4.857142857142857,24.285714285714285,9.428571428571429,263.1428571428572,6.285714285714286,2079.714285714286,41.71428571428572,3.857142857142857,46.57142857142857,9.0,17.857142857142858,66.0,9.0,25.285714285714285,1.8571428571428568,51.57142857142857,82.71428571428571,20.571428571428573,6.714285714285714,26.142857142857142,199.1428571428572,2.2857142857142856,50.42857142857143,3.4285714285714284
26.857142857142858,5.428571428571429,31.0,27.0,220.0,80.28571428571429,53.42857142857143,8.571428571428571,14.0,160.85714285714286,93.0,6.857142857142857,9.142857142857142,171.71428571428572,35.0,11.714285714285714,10.428571428571429,14.571428571428571,151.0,12.857142857142858,35.42857142857143,341.1428571428572,196.8571428571429,25.857142857142858,33.857142857142854,37.42857142857143,4.0,4.714285714285714,28.571428571428573,12.0,381.1428571428572,8.857142857142858,2846.1428571428573,54.85714285714285,4.142857142857143,56.142857142857146,10.142857142857142,21.714285714285715,88.42857142857143,12.142857142857142,38.285714285714285,2.571428571428572,80.28571428571429,97.0,32.714285714285715,9.0,29.285714285714285,206.0,2.2857142857142856,53.85714285714285,3.4285714285714284
35.285714285714285,5.571428571428571,43.71428571428572,30.857142857142858,269.1428571428572,104.14285714285714,78.57142857142857,12.571428571428571,17.0,174.57142857142858,125.71428571428572,11.428571428571429,10.428571428571429,196.57142857142856,48.285714285714285,14.428571428571429,11.714285714285714,19.428571428571427,170.28571428571428,13.142857142857142,41.285714285714285,408.2857142857143,264.57142857142856,28.857142857142858,42.71428571428572,46.57142857142857,6.142857142857143,6.142857142857143,31.857142857142858,10.714285714285714,489.2857142857143,11.0,3467.714285714286,68.85714285714286,4.714285714285714,71.42857142857143,12.714285714285714,20.571428571428573,119.14285714285714,14.428571428571429,42.142857142857146,2.7142857142857144,99.71428571428572,122.42857142857144,37.0,11.857142857142858,32.285714285714285,196.1428571428572,3.142857142857143,58.285714285714285,2.571428571428572
58.71428571428572,5.857142857142857,53.42857142857143,39.42857142857143,317.1428571428572,124.42857142857144,111.28571428571428,14.285714285714286,22.285714285714285,196.57142857142856,150.0,10.857142857142858,11.714285714285714,227.57142857142856,62.71428571428572,15.428571428571429,16.0,24.142857142857142,219.7142857142857,15.285714285714286,48.57142857142857,478.1428571428572,329.85714285714283,29.857142857142858,49.0,58.71428571428572,7.857142857142857,6.714285714285714,38.285714285714285,10.142857142857142,572.1428571428571,12.142857142857142,4047.714285714286,79.57142857142857,5.571428571428571,87.85714285714286,21.0,27.285714285714285,157.85714285714286,14.142857142857142,52.0,4.285714285714286,116.57142857142856,150.14285714285714,41.85714285714285,16.0,45.285714285714285,224.1428571428572,5.428571428571429,72.85714285714286,4.0
69.42857142857143,7.428571428571429,66.14285714285714,39.0,413.7142857142857,164.57142857142858,121.85714285714286,14.285714285714286,27.285714285714285,275.0,176.85714285714286,10.0,17.571428571428573,302.2857142857143,83.57142857142857,19.285714285714285,19.571428571428573,28.142857142857142,273.1428571428572,14.714285714285714,68.0,572.0,388.2857142857143,36.42857142857143,62.142857142857146,85.57142857142857,11.285714285714286,6.428571428571429,46.42857142857143,13.571428571428571,876.4285714285714,11.142857142857142,4739.428571428572,91.28571428571428,4.571428571428571,107.0,29.142857142857142,32.57142857142857,227.0,17.285714285714285,49.142857142857146,4.571428571428571,134.71428571428572,179.57142857142858,47.71428571428572,19.428571428571427,51.85714285714285,261.85714285714283,7.142857142857143,81.28571428571429,5.0
81.28571428571429,8.571428571428571,85.28571428571429,40.142857142857146,472.1428571428572,196.28571428571428,156.71428571428572,17.714285714285715,28.571428571428573,333.7142857142857,216.42857142857144,10.0,24.142857142857142,348.42857142857144,127.57142857142856,27.142857142857142,22.571428571428573,33.857142857142854,315.2857142857143,16.0,89.42857142857143,651.1428571428571,482.4285714285714,40.42857142857143,71.28571428571429,104.42857142857144,12.714285714285714,6.428571428571429,53.57142857142857,15.0,1133.571428571429,13.428571428571429,5291.571428571428,107.85714285714286,6.0,137.71428571428572,39.0,43.142857142857146,290.57142857142856,21.285714285714285,59.42857142857143,6.285714285714286,156.42857142857142,215.42857142857144,53.85714285714285,22.142857142857142,69.14285714285714,279.0,9.714285714285714,101.0,7.0
93.14285714285714,10.857142857142858,95.57142857142856,41.0,874.0,226.57142857142856,190.0,24.142857142857142,29.428571428571427,428.57142857142856,258.7142857142857,16.142857142857142,27.428571428571427,391.1428571428572,157.85714285714286,32.714285714285715,29.857142857142858,41.85714285714285,364.57142857142856,20.142857142857142,114.57142857142856,699.0,609.2857142857143,43.85714285714285,74.71428571428571,122.71428571428572,14.571428571428571,8.285714285714286,66.42857142857143,18.0,1399.571428571429,21.857142857142858,5998.571428571428,116.85714285714286,9.428571428571429,165.57142857142858,46.285714285714285,48.85714285714285,349.42857142857144,24.714285714285715,69.42857142857143,7.714285714285714,172.42857142857142,267.57142857142856,69.14285714285714,23.142857142857142,83.28571428571429,319.57142857142856,12.0,110.42857142857144,8.428571428571429
100.0,12.142857142857142,109.57142857142856,37.285714285714285,1140.571428571429,244.7142857142857,238.0,25.142857142857142,34.285714285714285,463.1428571428572,290.0,13.714285714285714,34.142857142857146,506.7142857142857,187.0,35.142857142857146,37.85714285714285,47.85714285714285,386.1428571428572,23.428571428571427,142.14285714285714,732.8571428571429,660.2857142857143,48.0,78.85714285714286,128.85714285714286,17.142857142857142,8.142857142857142,104.28571428571428,20.142857142857142,1638.857142857143,25.714285714285715,6351.0,129.85714285714286,10.0,185.28571428571428,51.71428571428572,55.285714285714285,417.57142857142856,30.142857142857142,82.57142857142857,9.857142857142858,189.57142857142856,307.0,79.71428571428571,26.142857142857142,95.71428571428572,352.57142857142856,13.857142857142858,111.85714285714286,8.571428571428571
111.0,11.428571428571429,131.71428571428572,40.142857142857146,1282.428571428571,272.0,308.0,28.0,40.142857142857146,606.5714285714286,290.85714285714283,17.0,38.85714285714285,538.7142857142857,216.57142857142856,45.57142857142857,41.142857142857146,50.85714285714285,407.57142857142856,24.0,160.42857142857142,822.8571428571429,764.1428571428571,48.85714285714285,85.42857142857143,162.85714285714286,19.571428571428573,13.428571428571429,109.57142857142856,30.428571428571427,1970.2857142857144,22.0,6539.857142857143,143.28571428571428,11.285714285714286,212.8571428571429,57.142857142857146,59.285714285714285,493.8571428571428,43.142857142857146,89.57142857142857,10.428571428571429,186.1428571428572,344.1428571428572,77.28571428571429,25.857142857142858,109.42857142857144,386.0,18.428571428571427,115.0,9.714285714285714
109.28571428571428,12.285714285714286,137.57142857142858,43.42857142857143,1385.142857142857,293.42857142857144,358.57142857142856,30.714285714285715,50.57142857142857,761.2857142857143,414.7142857142857,16.285714285714285,62.0,636.7142857142857,255.7142857142857,53.285714285714285,47.71428571428572,66.57142857142857,549.8571428571429,26.428571428571427,187.28571428571428,900.8571428571428,858.4285714285714,52.57142857142857,88.14285714285714,189.42857142857144,21.0,15.142857142857142,119.42857142857144,36.57142857142857,2145.8571428571427,30.714285714285715,7167.428571428572,147.71428571428572,12.285714285714286,233.1428571428572,66.0,68.57142857142857,573.8571428571429,52.0,105.85714285714286,11.142857142857142,231.28571428571428,405.8571428571428,84.28571428571429,28.285714285714285,136.57142857142858,443.4285714285714,20.0,133.0,11.428571428571429
100.42857142857144,13.142857142857142,144.57142857142858,43.42857142857143,1491.142857142857,933.4285714285714,383.1428571428572,35.57142857142857,57.0,753.4285714285714,484.4285714285714,19.0,67.85714285714286,730.7142857142857,298.1428571428572,57.285714285714285,50.142857142857146,62.142857142857146,661.2857142857143,23.0,223.0,985.2857142857144,1035.571428571429,57.57142857142857,99.42857142857144,211.1428571428572,20.428571428571427,19.857142857142858,136.57142857142858,37.0,2550.428571428572,30.571428571428573,8505.142857142857,170.57142857142858,16.285714285714285,263.2857142857143,79.57142857142857,67.14285714285714,670.0,62.0,124.14285714285714,12.571428571428571,244.1428571428572,449.6428571428572,78.28571428571429,28.0,155.28571428571428,431.0,21.714285714285715,133.57142857142858,12.285714285714286
113.85714285714286,12.285714285714286,155.42857142857142,44.0,1581.571428571429,936.0,401.7142857142857,37.57142857142857,60.285714285714285,950.1428571428572,546.1428571428571,23.0,90.0,736.7142857142857,341.85714285714283,62.142857142857146,54.42857142857143,74.71428571428571,977.8571428571428,31.571428571428573,249.7142857142857,1034.428571428571,1171.142857142857,56.85714285714285,98.85714285714286,211.8571428571429,21.571428571428573,24.571428571428573,149.0,48.85714285714285,2673.428571428572,37.142857142857146,9054.714285714286,186.0,17.428571428571427,290.42857142857144,90.42857142857144,72.85714285714286,755.4285714285714,68.57142857142857,161.42857142857142,17.0,256.85714285714283,481.3571428571428,98.57142857142856,25.714285714285715,177.14285714285714,454.57142857142856,23.428571428571427,145.71428571428572,13.857142857142858
131.71428571428572,12.285714285714286,157.71428571428572,46.142857142857146,1675.0,954.8571428571428,517.5714285714286,41.0,69.42857142857143,1052.571428571429,547.2857142857143,30.428571428571427,98.0,840.0,351.1428571428572,66.28571428571429,60.42857142857143,67.0,1079.0,37.71428571428572,283.2857142857143,1112.2857142857142,1339.0,56.0,111.28571428571428,206.1428571428572,19.142857142857142,28.142857142857142,139.71428571428572,45.85714285714285,3010.0,50.57142857142857,9536.285714285714,202.42857142857144,16.857142857142858,310.7142857142857,95.42857142857144,69.0,876.8571428571429,72.57142857142857,165.42857142857142,18.428571428571427,261.2857142857143,499.3571428571428,110.85714285714286,29.285714285714285,200.7142857142857,481.2857142857143,23.0,155.14285714285714,13.142857142857142
132.28571428571428,11.428571428571429,178.0,47.71428571428572,1358.0,954.4285714285714,536.0,54.142857142857146,85.42857142857143,1110.571428571429,542.0,28.857142857142858,112.57142857142856,980.8571428571428,388.57142857142856,69.85714285714286,61.71428571428572,76.71428571428571,1311.571428571429,35.0,304.2857142857143,1184.571428571429,1406.428571428571,60.57142857142857,113.14285714285714,236.0,19.428571428571427,32.142857142857146,159.42857142857142,50.42857142857143,3285.714285714286,42.57142857142857,9900.714285714286,218.57142857142856,16.142857142857142,333.2857142857143,112.0,60.0,1049.571428571429,81.0,179.57142857142858,20.571428571428573,262.42857142857144,503.5,118.0,35.714285714285715,238.1428571428572,459.57142857142856,26.571428571428573,139.28571428571428,15.0
146.42857142857142,10.857142857142858,192.8571428571429,58.71428571428572,1284.857142857143,961.2857142857144,526.0,63.0,94.28571428571428,1157.7142857142858,570.8571428571429,31.714285714285715,113.85714285714286,951.8571428571428,414.0,76.14285714285714,60.142857142857146,73.85714285714286,1352.857142857143,31.0,339.7142857142857,1250.0,1502.142857142857,61.71428571428572,125.57142857142856,235.8571428571429,18.857142857142858,36.57142857142857,133.57142857142858,58.142857142857146,3445.5714285714284,55.285714285714285,10436.0,236.7142857142857,18.142857142857142,341.42857142857144,117.85714285714286,74.28571428571429,1167.571428571429,89.71428571428571,182.1428571428572,21.428571428571427,277.1428571428572,496.3571428571428,125.85714285714286,39.57142857142857,250.0,480.0,30.142857142857142,165.14285714285714,15.857142857142858
154.0,10.571428571428571,186.1428571428572,57.42857142857143,1305.0,978.8571428571428,619.2857142857143,74.14285714285714,99.42857142857144,1121.571428571429,643.7142857142857,30.285714285714285,108.71428571428572,1029.428571428571,452.8571428571428,74.57142857142857,68.14285714285714,68.0,1548.857142857143,32.0,376.0,1349.0,1573.857142857143,58.57142857142857,127.28571428571428,247.42857142857144,18.285714285714285,38.85714285714285,134.42857142857142,57.285714285714285,3493.428571428572,64.14285714285714,10842.57142857143,246.7142857142857,18.285714285714285,360.0,121.14285714285714,66.0,1278.428571428571,96.28571428571428,186.7142857142857,26.714285714285715,281.57142857142856,547.3571428571429,125.71428571428572,41.0,265.42857142857144,484.0,28.571428571428573,174.14285714285714,16.571428571428573
177.85714285714286,12.285714285714286,183.7142857142857,60.42857142857143,1297.857142857143,981.8571428571428,664.7142857142857,87.0,102.28571428571428,1114.857142857143,699.0,29.428571428571427,93.57142857142856,1079.857142857143,478.8571428571428,78.42857142857143,68.28571428571429,74.42857142857143,1578.142857142857,30.857142857142858,387.2857142857143,1457.571428571429,1670.428571428571,62.85714285714285,139.71428571428572,252.7142857142857,17.285714285714285,39.285714285714285,144.28571428571428,51.142857142857146,3674.285714285714,68.42857142857143,10588.714285714286,267.85714285714283,18.428571428571427,369.0,129.42857142857142,63.142857142857146,1381.7142857142858,105.85714285714286,190.57142857142856,30.285714285714285,257.57142857142856,543.0714285714286,121.57142857142856,40.285714285714285,298.0,465.7142857142857,35.714285714285715,166.57142857142858,15.285714285714286
205.57142857142856,12.285714285714286,187.57142857142856,59.42857142857143,1330.142857142857,375.0,603.4285714285714,106.85714285714286,122.0,1214.2857142857142,751.8571428571429,26.571428571428573,92.0,1156.857142857143,482.7142857142857,85.42857142857143,80.14285714285714,73.85714285714286,1515.142857142857,33.42857142857143,506.1428571428572,1532.428571428571,1622.7142857142858,66.42857142857143,132.85714285714286,243.0,17.714285714285715,44.142857142857146,140.0,54.285714285714285,3597.428571428572,70.57142857142857,9972.57142857143,263.57142857142856,15.714285714285714,371.57142857142856,115.0,63.57142857142857,1498.0,126.28571428571428,160.57142857142858,37.71428571428572,253.42857142857144,572.1428571428571,137.14285714285714,40.57142857142857,308.85714285714283,524.0,41.71428571428572,164.85714285714286,13.0
